emotion,avg_ear,avg_yaw,avg_pitch,avg_roll,left_gaze_ratio,right_gaze_ratio,center_gaze_ratio,cognitive_load,deception_risk,blink_rate,gaze_stability,movement_score,Unnamed: 13,emotion_score,stress_score
disgust,0.2323411725255053,0.5879074813587211,2.015777218286636,-0.090400092,0.0,0,1.0,LOW,LOW,30.35317654948989,1.0,2.7936665588036678,,0.5,0.5
surprised,0.2340340166066729,1.672134071319255,2.698795052964982,-0.040145245,0.0,0,1.0,LOW,LOW,30.31931966786654,1.0,4.416361767698175,,0.5,0.5
surprised,0.2298026410736948,0.923607475,2.3890247169843186,-0.022247928,0.0,0,1.0,LOW,LOW,30.403947178526103,1.0,3.337121098568642,,0.5,0.5
surprised,0.2394099225034397,1.831437800514428,2.655357624233543,-0.020672632,0.0,0,1.0,LOW,LOW,30.21180154993121,1.0,4.513898645088576,,0.5,0.5
surprised,0.2242595015333084,1.510652308922183,1.7738503647335548,-0.016956975,0.0,0,1.0,LOW,LOW,30.514809969333832,1.0,3.3095020791523835,,0.5,0.5
surprised,0.2791924165649587,0.6250898180120331,1.720955809443335,-0.025770446,0.0,0,1.0,LOW,LOW,29.416151668700827,1.0,2.3994121087257847,,0.5,0.5
surprised,0.262744504,0.5678051256666589,2.779930654169389,-0.016331772,0.0,0,1.0,LOW,LOW,29.74510991472844,1.0,3.3831587164008248,,0.5,0.5
surprised,0.27426042264992,0.6522275624157167,2.4434749446619635,-0.037571136,0.0,0,1.0,LOW,LOW,29.5147915470016,1.0,3.1349480845567737,,0.5,0.5
surprised,0.252951803,0.859545115,2.6817318290336494,-0.013493506,0.0,0,1.0,LOW,LOW,29.94096393807236,1.0,3.576690278,,0.5,0.5
neutral,0.2587578199750687,0.3530313528530692,2.4473204227214644,-0.063640209,0.0,0,1.0,LOW,LOW,29.824843600498628,1.0,2.872412036872676,,0.5,0.5
neutral,0.2531513174486012,0.3499583224311092,2.730294212179598,-0.063362507,0.0,0,1.0,LOW,LOW,29.936973651027973,1.0,3.143615041412128,,0.5,0.5
neutral,0.2564057209353957,0.6431473561360705,2.569437357151279,-0.065192016,0.0,0,1.0,LOW,LOW,29.871885581292084,1.0,3.2777767292463595,,0.5,0.5
neutral,0.2594314788581804,0.7176368007087465,2.4349057122448983,-0.074221121,0.0,0,1.0,LOW,LOW,29.81137042283639,1.0,3.2267636339018786,,0.5,0.5
calm,0.2507694993739905,0.9601089705306344,3.116440239209219,-0.041415693,0.0,0,1.0,LOW,LOW,29.984610012520186,1.0,4.1179649023644656,,0.5,0.5
calm,0.2646089126089536,0.6134452461438437,2.323194995904329,-0.048424963,0.0,0,1.0,LOW,LOW,29.70782174782093,1.0,2.985065204706134,,0.5,0.5
calm,0.2282487340302967,0.7794526330610544,3.203762052801494,-0.033212714,0.0,0,1.0,LOW,LOW,30.435025319394065,1.0,4.016427400355199,,0.5,0.5
calm,0.2297338889743288,1.1266536587454403,3.620918511410268,-0.030808639,0.0,0,1.0,LOW,LOW,30.405322220513423,1.0,4.780197087424588,,0.5,0.5
calm,0.2533932483931856,1.2764333113206303,2.974808885545749,-0.047842877,0.0,0,1.0,LOW,LOW,29.932135032136287,1.0,4.299085073708604,,0.5,0.5
calm,0.2471465684232786,0.9990373166838428,2.5877971344664057,-0.052292823,0.0,0,1.0,LOW,LOW,30.057068631534428,1.0,3.639127274,,0.5,0.5
calm,0.2645321842499066,1.2385741235882357,2.420328604122584,-0.044493179,0.0,0,1.0,LOW,LOW,29.709356315001862,1.0,3.703395906380792,,0.5,0.5
calm,0.2537201818200442,0.8521332037927088,3.497861549252481,-0.025826495,0.0,0,1.0,LOW,LOW,29.92559636359912,1.0,4.378816377536662,,0.5,0.5
happy,0.2369681938940138,0.5130387164255288,1.596486832349326,-0.011446203,0.0,0,1.0,LOW,LOW,30.260636122119724,1.0,2.1448421831170843,,0.5,0.5
happy,0.2294846212706681,0.865289152,1.908573094210248,-0.006801959,0.0,0,1.0,LOW,LOW,30.41030757458664,1.0,2.7896510307811284,,0.5,0.5
happy,0.2369216853692846,0.5681933727767763,2.0234403630765394,-0.001788568,0.0,0,1.0,LOW,LOW,30.261566292614308,1.0,2.6241370361822285,,0.5,0.5
happy,0.2262925163766307,0.7946241658575184,2.024021533480967,0.007593549,0.0,0,1.0,LOW,LOW,30.474149672467384,1.0,2.842809436038017,,0.5,0.5
happy,0.2520355891748598,0.6460296866324559,2.1400211014691037,0.000111751,0.0,0,1.0,LOW,LOW,29.95928821650281,1.0,2.8233302486325584,,0.5,0.5
happy,0.2096530866149734,0.778960066,2.4454400632934017,0.0256732693633169,0.0,0,1.0,LOW,LOW,30.80693826770053,1.0,3.2577908499401858,,0.5,0.5
happy,0.2139748151636454,0.6772032452487288,2.2256320619064947,0.0151352709471741,0.0,0,1.0,LOW,LOW,30.720503696727093,1.0,2.9338793727041708,,0.5,0.5
happy,0.2276785033024127,0.6437634642113095,2.5496489893137286,0.022310074,0.0,0,1.0,LOW,LOW,30.446429933951748,1.0,3.228282373661139,,0.5,0.5
sad,0.269783449,1.1428935451828657,2.0959331850887013,-0.075168159,0.0,0,1.0,MEDIUM,LOW,29.60433102872936,1.0,3.3139948894955737,,0.5,0.5
sad,0.2798239158353081,1.1082671091309086,2.4113895453958007,-0.079438972,0.0,0,1.0,MEDIUM,LOW,29.403521683293835,1.0,3.599095626730005,,0.5,0.5
sad,0.2651040090497008,0.9296341892401032,2.525141986275663,-0.050616081,0.0,0,1.0,MEDIUM,LOW,29.697919819005985,1.0,3.505392256736856,,0.5,0.5
sad,0.2710448231569372,0.7402798461198075,3.0554496215028784,-0.05562879,0.0,0,1.0,MEDIUM,LOW,29.57910353686125,1.0,3.851358257715584,,0.5,0.5
sad,0.2694561539085119,-0.318669287,2.410525842972172,-0.043805672,0.0,0,1.0,MEDIUM,LOW,29.610876921829764,1.0,3.0792460291686776,,0.5,0.5
sad,0.2535008553299283,0.7093624297342879,2.3896640917241334,-0.038687056,0.0,0,1.0,MEDIUM,LOW,29.929982893401437,1.0,3.1377135774570526,,0.5,0.5
sad,0.2792684861774476,0.5937555874494199,2.600866536503625,-0.036465608,0.0,0,1.0,MEDIUM,LOW,29.41463027645105,1.0,3.2310877314889037,,0.5,0.5
sad,0.2484854985211058,0.6561949661993806,3.118753036972149,-0.037799719,0.0,0,1.0,MEDIUM,LOW,30.030290029577884,1.0,3.812747721876446,,0.5,0.5
angry,0.2761029485304023,1.1129294013546065,1.6400823044985338,-0.084243585,0.0,0,1.0,MEDIUM,LOW,29.477941029391957,1.0,2.837255290536567,,0.5,0.5
angry,0.2536645245031975,0.7922317709544815,2.209112924917305,-0.098068719,0.0,0,1.0,MEDIUM,LOW,29.926709509936053,1.0,3.099413415,,0.5,0.5
angry,0.2858835666404384,1.0331656026733185,1.8978348638552784,-0.082914185,0.0,0,1.0,MEDIUM,LOW,29.28232866719123,1.0,3.0139146511438737,,0.5,0.5
angry,0.2733862842759815,1.0339262115066192,2.2432690122215715,-0.100927423,0.0,0,1.0,MEDIUM,LOW,29.532274314480368,1.0,3.3781226466166188,,0.5,0.5
angry,0.2315817214151708,0.3139845338193143,2.830480144,-0.09499383,0.0,0,1.0,MEDIUM,LOW,30.368365571696582,1.0,3.445584637890837,,0.5,0.5
angry,0.2757271208573172,-0.086043878,2.728647948971457,-0.085637204,0.0,0,1.0,MEDIUM,LOW,29.485457582853652,1.0,3.5513595090937287,,0.5,0.5
angry,0.2818502486352013,0.8614815421351988,2.673199949952003,-0.109462753,0.0,0,1.0,MEDIUM,LOW,29.362995027295973,1.0,3.6441442455116935,,0.5,0.5
angry,0.2919098290135293,0.7209628372243837,2.659185331323377,-0.083765628,0.0,0,1.0,MEDIUM,LOW,29.161803419729413,1.0,3.4639137966855507,,0.5,0.5
fearful,0.2669373771246131,-0.110661606,2.2821109736553096,-0.096876661,0.0,0,1.0,LOW,LOW,29.66125245750774,1.0,2.9854250895618346,,0.5,0.5
fearful,0.2840659327239375,0.8176515519450569,2.332938821196379,-0.064829984,0.0,0,1.0,LOW,LOW,29.31868134552125,1.0,3.2154203574165874,,0.5,0.5
fearful,0.2987446469184051,0.3854871502475452,2.5374572047248,-0.092926573,0.0,0,1.0,LOW,LOW,29.02510706,1.0,3.0158709281424585,,0.5,0.5
fearful,0.2937347890402857,0.1660235728439985,2.278943225,-0.083272153,0.0,0,1.0,LOW,LOW,29.125304219194284,1.0,2.6418136579987697,,0.5,0.5
fearful,0.3041254106948209,0.4896609321286866,2.232731374569913,-0.091622178,0.0,0,1.0,LOW,LOW,28.917491786103582,1.0,2.8140144847862207,,0.5,0.5
fearful,0.2824163384594085,0.6778884259427141,2.349471046,-0.066056187,0.0,0,1.0,LOW,LOW,29.35167323081183,1.0,3.093415658742134,,0.5,0.5
fearful,0.2906293250576371,0.1140055000149627,2.20285132341036,-0.083831577,0.0,0,1.0,LOW,LOW,29.18741349884726,1.0,2.5150653591690477,,0.5,0.5
fearful,0.3023826631078865,0.1099778039796418,2.105486818457513,-0.08536354,0.0,0,1.0,LOW,LOW,28.95234673784227,1.0,2.3705018211926694,,0.5,0.5
disgust,0.1613469345434086,0.4253845848691922,1.1777203933608944,-0.05991741,0.0,0,1.0,LOW,LOW,31.773061309131823,1.0,2.002271967,,0.5,0.5
disgust,0.1642862620996736,-0.181980408,2.195865229475044,-0.08095283,0.0,0,1.0,LOW,LOW,31.714274758006525,1.0,3.5825273784317417,,0.5,0.5
disgust,0.1589263082692603,0.9145299670909252,1.844536940962256,-0.054855052,0.0,0,1.0,LOW,LOW,31.8214738346148,1.0,2.8160944434535944,,0.5,0.5
disgust,0.2182137105500274,0.6740417684369029,2.390305131335821,-0.06067886,0.0,0,1.0,LOW,LOW,30.63572578899945,1.0,3.125025759635809,,0.5,0.5
disgust,0.2238740391028129,1.1956909017750208,2.7585400300293954,-0.05363032,0.0,0,1.0,LOW,LOW,30.522519217943746,1.0,4.015723487896591,,0.5,0.5
disgust,0.1959922150053079,-3.595292328,3.9249532498103816,-0.146994267,0.1,0,0.9,MEDIUM,LOW,31.08015569989384,0.9,8.584369826,,0.5,0.5
disgust,0.1706399025687676,1.1910469114555238,1.812205077474701,-0.080597599,0.0,0,1.0,LOW,LOW,31.58720194862465,1.0,3.275018945,,0.5,0.5
disgust,0.2335830170491437,0.5825773772579289,2.0136521443592064,-0.091097401,0.0,0,1.0,LOW,LOW,30.328339659017125,1.0,2.789085022333764,,0.5,0.5
surprised,0.2324193741825147,1.676302209978428,2.675352913825191,-0.039363387,0.0,0,1.0,LOW,LOW,30.351612516349704,1.0,4.396285680937591,,0.5,0.5
surprised,0.2298718881019609,0.9289441916262532,2.374572234986712,-0.021363945,0.0,0,1.0,LOW,LOW,30.40256223796078,1.0,3.327101874687332,,0.5,0.5
surprised,0.2395039706302149,1.8403678145207856,2.6465880314086334,-0.020159945,0.0,0,1.0,LOW,LOW,30.20992059,1.0,4.513198811127486,,0.5,0.5
surprised,0.2246733589903532,1.507825800153104,1.766713524,-0.016844013,0.0,0,1.0,LOW,LOW,30.506532820192938,1.0,3.300219124760168,,0.5,0.5
surprised,0.2772630453380538,0.6277629646379773,1.7154510146206234,-0.025356528,0.0,0,1.0,LOW,LOW,29.454739093238924,1.0,2.3968401369039176,,0.5,0.5
surprised,0.262309642939581,0.56865359,2.779286106695133,-0.015555519,0.0,0,1.0,LOW,LOW,29.75380714120838,1.0,3.3821886706609363,,0.5,0.5
surprised,0.2724548480930425,0.6415121549088382,2.4450689432948303,-0.037340854,0.0,0,1.0,LOW,LOW,29.55090303813915,1.0,3.126190356223983,,0.5,0.5
surprised,0.2531264176561991,0.853377753,2.662263157210085,-0.013716547,0.0,0,1.0,LOW,LOW,29.937471646876016,1.0,3.550875274095691,,0.5,0.5
neutral,0.2601037615004162,-0.137726702,4.021974017,-0.074010832,0.0,0,1.0,LOW,LOW,29.797924769991678,1.0,4.255610633057692,,0.5,0.5
neutral,0.2517640641227952,-0.227422268,4.0483895363882185,-0.073564119,0.0,0,1.0,LOW,LOW,29.96471871754409,1.0,4.37106551,,0.5,0.5
neutral,0.2194959075098711,0.5577066527150879,3.816315589651064,-0.049008117,0.0,0,1.0,LOW,LOW,30.610081849802576,1.0,4.423790722602635,,0.5,0.5
neutral,0.2412582402323192,-0.299763596,4.063269664792325,-0.062381059,0.0,0,1.0,LOW,LOW,30.174835195353616,1.0,4.425414320221787,,0.5,0.5
calm,0.1918692282347442,-0.95036196,3.1464972547687,-0.000345409,0.0,0,1.0,LOW,LOW,31.162615435305117,1.0,4.115873603844529,,0.5,0.5
calm,0.1974774220241028,-0.477217258,4.588677053271977,-0.001504854,0.0,0,1.0,LOW,LOW,31.050451559517946,1.0,5.089417696761967,,0.5,0.5
calm,0.2169114870815255,1.05907460077051,3.337442926144594,-0.036571372,0.0,0,1.0,LOW,LOW,30.66177025836949,1.0,4.436327242607105,,0.5,0.5
calm,0.1617855390047118,1.674386891870104,4.998940443200813,0.002293083,0.0,0,1.0,LOW,LOW,31.764289219905763,1.0,6.688857862219689,,0.5,0.5
calm,0.1905838615858531,-0.438996621,4.371204415,-0.030759995,0.0,0,1.0,LOW,LOW,31.188322768282937,1.0,4.935355160751717,,0.5,0.5
calm,0.1776909685166092,-1.040280427,4.53100719,0.003352318,0.0,0,1.0,LOW,LOW,31.44618062966781,1.0,5.597169081526067,,0.5,0.5
calm,0.1879680333765611,-1.09586886,3.557216145751941,0.030101243,0.0,0,1.0,LOW,LOW,31.240639332468778,1.0,4.683968615643969,,0.5,0.5
calm,0.1937858289601288,4.9379900860309895,4.549280801025265,-0.006239786,0.0,0,1.0,MEDIUM,LOW,31.124283420797425,1.0,9.517669523077064,,0.5,0.5
happy,0.2014491530353775,1.3469512029774482,2.5902833466357085,0.006670019,0.0,0,1.0,LOW,LOW,30.971016939292447,1.0,3.973347302043494,,0.5,0.5
happy,0.1892811248677292,-0.012470821,2.614668127754527,-0.013018533,0.0,0,1.0,LOW,LOW,31.214377502645416,1.0,2.8384714351941387,,0.5,0.5
happy,0.1931552797976532,-0.092005739,2.572447607563614,-0.013476084,0.0,0,1.0,LOW,LOW,31.13689440404693,1.0,3.026850116108761,,0.5,0.5
happy,0.190260699804578,0.1333041569857104,2.6366463353118195,-0.018467032,0.0,0,1.0,LOW,LOW,31.19478600390844,1.0,3.0447786422512992,,0.5,0.5
happy,0.204787330646002,0.0261852561401753,2.269682227206227,-0.014191131,0.0,0,1.0,LOW,LOW,30.90425338707996,1.0,2.535530166330836,,0.5,0.5
happy,0.1883201717733051,-0.00767155,3.105158480939442,-0.011545084,0.0,0,1.0,LOW,LOW,31.233596564533897,1.0,3.671257397633148,,0.5,0.5
happy,0.1928475143223433,-0.429949672,3.2679634201007066,-0.021558488,0.0,0,1.0,LOW,LOW,31.143049713553133,1.0,4.063847618093998,,0.5,0.5
happy,0.193834039,0.5712035302639696,2.9479013858773797,0.008728462,0.0,0,1.0,LOW,LOW,31.12331921904406,1.0,4.352848587324663,,0.5,0.5
sad,0.2259250745522296,1.7349677844326166,2.020262499058432,-0.032708648,0.0,0,1.0,MEDIUM,LOW,30.481498508955408,1.0,3.7879389316455887,,0.5,0.5
sad,0.2598539558961331,-1.92437831,1.8196395659007687,0.015891017,0.0,0,1.0,MEDIUM,LOW,29.802920882077338,1.0,3.7790272038261192,,0.5,0.5
sad,0.2074699645735032,2.4961046117364605,3.4606771910400647,-0.027190368,0.0,0,1.0,MEDIUM,LOW,30.85060070852993,1.0,5.998157143779498,,0.5,0.5
sad,0.2922335284721554,-2.031022666,1.967741426383536,-0.008425347,0.0,0,1.0,MEDIUM,LOW,29.15532943055689,1.0,4.020265516,,0.5,0.5
sad,0.193962761192664,0.064022,2.363288987156684,-0.033326988,0.0,0,1.0,MEDIUM,LOW,31.12074477614672,1.0,3.448542536189747,,0.5,0.5
sad,0.2262055789373663,-0.095981085,2.6439941744255755,-0.029806652,0.0,0,1.0,MEDIUM,LOW,30.47588842125268,1.0,3.009082248650752,,0.5,0.5
sad,0.2072194674586941,0.072084443,2.921123457950439,-0.020666481,0.0,0,1.0,MEDIUM,LOW,30.855610650826115,1.0,3.619184258,,0.5,0.5
sad,0.2301616947297473,1.3818760214221677,3.290029304452005,-0.042448344,0.0,0,1.0,MEDIUM,LOW,30.396766105405053,1.0,4.7143536695570765,,0.5,0.5
angry,0.2889348800323499,-0.920795994,2.3660523767939936,-0.099128999,0.0,0,1.0,MEDIUM,LOW,29.2213024,1.0,3.3906311492283705,,0.5,0.5
angry,0.2916686177165891,0.5343930079191512,1.6754647012731156,-0.067335868,0.0,0,1.0,MEDIUM,LOW,29.16662764566822,1.0,2.410811980514733,,0.5,0.5
angry,0.2873202071886495,-1.805982524,1.4907304759567408,-0.025085005,0.0,0,1.0,MEDIUM,LOW,29.253595856227008,1.0,3.499208687774083,,0.5,0.5
angry,0.2798641679570541,-1.901953072,3.1373488424925,-0.080616208,0.0,0,1.0,MEDIUM,LOW,29.40271664085892,1.0,5.119918123057977,,0.5,0.5
angry,0.2880539723120617,-0.180608026,2.0889660372591057,-0.094760825,0.0,0,1.0,MEDIUM,LOW,29.238920553758767,1.0,2.449237199220526,,0.5,0.5
angry,0.2917708529433913,-0.503137938,2.264320032488093,-0.07185718,0.0,0,1.0,MEDIUM,LOW,29.16458294113217,1.0,3.051647184944666,,0.5,0.5
angry,0.2727282265269322,-0.782410598,1.4249130852723384,-0.012391431,0.0,0,1.0,MEDIUM,LOW,29.54543546946136,1.0,2.465322929128853,,0.5,0.5
angry,0.2773774244433593,0.4603167949043051,1.6876321373230805,-0.04783391,0.0,0,1.0,MEDIUM,LOW,29.45245151113281,1.0,2.6844914729302416,,0.5,0.5
fearful,0.2911661311680297,-1.023311077,2.322233923250532,-0.099910086,0.0,0,1.0,LOW,LOW,29.176677376639404,1.0,4.220466622159892,,0.5,0.5
fearful,0.3275164832608437,-2.334978086,2.7392171811200643,-0.120467489,0.0,0,1.0,LOW,LOW,28.449670334783125,1.0,5.194662755531129,,0.5,0.5
fearful,0.3334899286679881,-2.890233277,2.152601634301402,-0.122888323,0.0,0,1.0,LOW,LOW,28.33020142664024,1.0,5.260235241,,0.5,0.5
fearful,0.2916786789836294,-1.140729689,1.6747946708515271,-0.093216325,0.0,0,1.0,LOW,LOW,29.16642642032741,1.0,2.910632376101109,,0.5,0.5
fearful,0.252768044287243,0.4037334412165766,3.085842263971845,-0.070272021,0.0,0,1.0,LOW,LOW,29.94463911425514,1.0,3.994030573619189,,0.5,0.5
fearful,0.2519373434765795,-0.598802221,3.2775975651803133,-0.065955148,0.0,0,1.0,LOW,LOW,29.96125313046841,1.0,4.588465898459353,,0.5,0.5
fearful,0.2807470607121247,-2.228769511,2.6236984465429387,-0.102444176,0.0,0,1.0,LOW,LOW,29.385058785757504,1.0,5.310737689119894,,0.5,0.5
fearful,0.2705169141312208,-0.378484891,2.825488858898533,-0.084739777,0.0,0,1.0,LOW,LOW,29.58966171737558,1.0,3.7319856646374023,,0.5,0.5
disgust,0.1603443940438121,3.0289615683241435,3.2830625610761843,-0.062997853,0.0,0,1.0,LOW,LOW,31.79311211912376,1.0,6.375021982050623,,0.5,0.5
disgust,0.1649707095879468,-1.762725487,2.622814665481967,-0.095683411,0.0,0,1.0,LOW,LOW,31.700585808241065,1.0,4.481223563318211,,0.5,0.5
disgust,0.1890074593840547,-2.870467334,3.027123374963531,-0.108557974,0.0,0,1.0,LOW,LOW,31.219850812318903,1.0,6.006148683,,0.5,0.5
disgust,0.197829169556167,2.701843051889044,2.1797292030519677,-0.067273376,0.0,0,1.0,LOW,LOW,31.043416608876655,1.0,4.948845630836821,,0.5,0.5
disgust,0.1609786262016516,-1.929748199,3.5925158651074938,-0.064573379,0.0,0,1.0,LOW,LOW,31.780427475966967,1.0,5.599674459941443,,0.5,0.5
disgust,0.1326451110715467,-0.033765943,4.2306743497643575,-0.049069095,0.0,0,1.0,LOW,LOW,32.347097778569065,1.0,5.143239856,,0.5,0.5
disgust,0.1421173485496552,1.1809296844433534,2.424641623392292,-0.022123665,0.0,0,1.0,LOW,LOW,32.157653029006894,1.0,4.882066289306953,,0.5,0.5
disgust,0.1222614861491348,1.7520970833725755,3.5704990032286794,-0.072580975,0.0,0,1.0,LOW,LOW,32.554770277017305,1.0,5.555800703854122,,0.5,0.5
surprised,0.2358251899823852,0.6907787622135734,0.00114241,0.0126141891189543,0.0,0,1.0,LOW,LOW,30.283496200352296,1.0,1.4945237747442142,,0.5,0.5
surprised,0.2173114095455424,-0.957064787,-0.147310231,-0.014717076,0.0,0,1.0,LOW,LOW,30.65377180908915,1.0,1.6431513835329905,,0.5,0.5
surprised,0.2674147488166846,1.09442085580675,0.3932443595090539,-0.006340133,0.0,0,1.0,LOW,LOW,29.65170502366631,1.0,2.067897852555812,,0.5,0.5
surprised,0.2870806117048593,-0.602878678,0.70641259,-0.051022738,0.0,0,1.0,LOW,LOW,29.25838776590281,1.0,1.702994197156275,,0.5,0.5
surprised,0.2338081668082773,0.7511002386586805,-0.004150682,0.0139395448411988,0.0,0,1.0,LOW,LOW,30.32383666383445,1.0,1.848535660460724,,0.5,0.5
surprised,0.3045666050621409,-0.230522559,0.1734230141846638,-0.044835511,0.0,0,1.0,LOW,LOW,28.90866789875718,1.0,1.4286490424322833,,0.5,0.5
surprised,0.1961861785928066,1.0197835934186736,1.0524281025060145,-0.002618294,0.0,0,1.0,LOW,LOW,31.076276428143867,1.0,2.271976177412188,,0.5,0.5
surprised,0.2220354522089997,0.3975334519872614,0.0145859294081921,0.002452958,0.0,0,1.0,LOW,LOW,30.559290955820003,1.0,1.0246117727905484,,0.5,0.5
neutral,0.2585688383973101,-0.124757084,4.054941630349864,-0.074502955,0.0,0,1.0,LOW,LOW,29.8286232320538,1.0,4.325229735,,0.5,0.5
neutral,0.2534286207029916,-0.226387255,4.052165829941171,-0.074908276,0.0,0,1.0,LOW,LOW,29.931427585940167,1.0,4.376380846384201,,0.5,0.5
neutral,0.2224555303057341,0.5445715400951212,3.8091751041456696,-0.049039644,0.0,0,1.0,LOW,LOW,30.55088939388532,1.0,4.403807532,,0.5,0.5
neutral,0.2417384578835281,-0.291904814,4.037296218590455,-0.062250393,0.0,0,1.0,LOW,LOW,30.16523084232944,1.0,4.395216285083032,,0.5,0.5
calm,0.192310009582097,-0.947759385,3.143461976659633,-0.000480524,0.0,0,1.0,LOW,LOW,31.15379980835806,1.0,4.110268511548759,,0.5,0.5
calm,0.1963092493258994,-0.459809523,4.586936996242231,-0.001462499,0.0,0,1.0,LOW,LOW,31.07381501348201,1.0,5.071088001485429,,0.5,0.5
calm,0.2174508867827523,1.0508519601885455,3.3413723680172867,-0.036162723,0.0,0,1.0,LOW,LOW,30.650982264344957,1.0,4.432399773029591,,0.5,0.5
calm,0.1572318416047337,1.664144127197815,4.978524951974023,0.002774029,0.0,0,1.0,LOW,LOW,31.855363167905324,1.0,6.658410291515392,,0.5,0.5
calm,0.1931611648656016,-0.438406834,4.328750984506484,-0.029874009,0.0,0,1.0,LOW,LOW,31.136776702687968,1.0,4.892429253,,0.5,0.5
calm,0.1770887944077361,-1.045507727,4.526826547808012,0.00610754,0.0,0,1.0,LOW,LOW,31.45822411184528,1.0,5.598362258154306,,0.5,0.5
calm,0.1897284074934722,-1.10642838,3.5715224415704765,0.0300313246667322,0.0,0,1.0,LOW,LOW,31.205431850130555,1.0,4.708404056139518,,0.5,0.5
calm,0.1933699900371065,4.947659505507891,4.517399716181507,-0.005135915,0.0,0,1.0,MEDIUM,LOW,31.13260019925787,1.0,9.494490641880573,,0.5,0.5
happy,0.2015086948703565,1.3682580595572127,2.56746656753094,0.008909443,0.0,0,1.0,LOW,LOW,30.96982610259287,1.0,3.963296624247076,,0.5,0.5
happy,0.1905875819941566,-0.012685263,2.6138313235956003,-0.012621652,0.0,0,1.0,LOW,LOW,31.18824836011687,1.0,2.8277149744931704,,0.5,0.5
happy,0.1931713310634075,-0.07839691,2.6061011089886525,-0.012336007,0.0,0,1.0,LOW,LOW,31.13657337873185,1.0,3.0759411780683945,,0.5,0.5
happy,0.1891410542109356,0.132253364164442,2.6160441006059902,-0.017240984,0.0,0,1.0,LOW,LOW,31.21717891578129,1.0,3.007473401524945,,0.5,0.5
happy,0.2024405727162462,-0.003339457,2.278536666099053,-0.014611292,0.0,0,1.0,LOW,LOW,30.951188545675077,1.0,2.531562053,,0.5,0.5
happy,0.1894471067637217,-0.016391816,3.096979273356136,-0.01124669,0.0,0,1.0,LOW,LOW,31.211057864725564,1.0,3.6583500793352712,,0.5,0.5
happy,0.1923255626767988,-0.412761047,3.2288148073580043,-0.019065291,0.0,0,1.0,LOW,LOW,31.153488746464024,1.0,4.024309757799551,,0.5,0.5
happy,0.1941130090769367,0.562186404,2.936785886960007,0.0108489930036655,0.0,0,1.0,LOW,LOW,31.117739818461267,1.0,4.355553195,,0.5,0.5
sad,0.225910381871518,1.7264865978408104,2.016503766239371,-0.032604515,0.0,0,1.0,MEDIUM,LOW,30.48179236256964,1.0,3.775594878793158,,0.5,0.5
sad,0.260220426478106,-1.917965633,1.8282531454884328,0.0158176519832149,0.0,0,1.0,MEDIUM,LOW,29.79559147043788,1.0,3.7821165730967294,,0.5,0.5
sad,0.2089660692714287,2.469603248226388,3.45732846210768,-0.026321065,0.0,0,1.0,MEDIUM,LOW,30.820678614571428,1.0,5.967326357004154,,0.5,0.5
sad,0.2934082441514725,-2.059124321,1.9545683793575104,-0.009135345,0.0,0,1.0,MEDIUM,LOW,29.13183511697055,1.0,4.035824930518653,,0.5,0.5
sad,0.1899500228500559,0.06063461,2.3290465149946726,-0.032674121,0.0,0,1.0,MEDIUM,LOW,31.200999542998883,1.0,3.4356733535622186,,0.5,0.5
sad,0.2236407339811282,-0.063497479,2.623501212698597,-0.028882526,0.0,0,1.0,MEDIUM,LOW,30.527185320377438,1.0,2.9651179666821803,,0.5,0.5
sad,0.2067862252025648,0.080599146,2.882124177673495,-0.019393942,0.0,0,1.0,MEDIUM,LOW,30.864275495948704,1.0,3.5629535806321084,,0.5,0.5
sad,0.2321616020349663,1.388208457064569,3.2905635665350235,-0.041464207,0.0,0,1.0,MEDIUM,LOW,30.35676795930068,1.0,4.720236230591179,,0.5,0.5
angry,0.2884788999746485,-0.930133795,2.344459978367994,-0.098807598,0.0,0,1.0,MEDIUM,LOW,29.230422000507023,1.0,3.397997593850312,,0.5,0.5
angry,0.290645187,0.5326829863213771,1.6728703088513333,-0.06772104,0.0,0,1.0,MEDIUM,LOW,29.18709626826348,1.0,2.3941255457584374,,0.5,0.5
angry,0.2877082792507177,-1.781831802,1.481342127015106,-0.024080363,0.0,0,1.0,MEDIUM,LOW,29.245834414985644,1.0,3.477477164768309,,0.5,0.5
angry,0.2806866281937299,-1.922762467,3.1333586174024024,-0.079652452,0.0,0,1.0,MEDIUM,LOW,29.38626744,1.0,5.135885302874981,,0.5,0.5
angry,0.2896834516646133,-0.18256672,2.0939432098990785,-0.095294816,0.0,0,1.0,MEDIUM,LOW,29.20633096670773,1.0,2.463210074285189,,0.5,0.5
angry,0.2926003698749014,-0.498522657,2.266906634599407,-0.07195367,0.0,0,1.0,MEDIUM,LOW,29.14799260250197,1.0,3.043811052815194,,0.5,0.5
angry,0.2743619421880314,-0.794985,1.408164401396993,-0.011182637,0.0,0,1.0,MEDIUM,LOW,29.51276115623937,1.0,2.4579110563057984,,0.5,0.5
angry,0.2766766042823512,0.4575339953215642,1.6951458923537477,-0.048524316,0.0,0,1.0,MEDIUM,LOW,29.46646791435297,1.0,2.689458827981253,,0.5,0.5
fearful,0.2870223626049512,-1.017033467,2.3395238885532272,-0.098448001,0.0,0,1.0,LOW,LOW,29.259552747900976,1.0,4.228898457399016,,0.5,0.5
