file,emotion,pitch,energy,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-06-02-01-01-11.wav,fearful,269.5252,0.014637249,-359.6303,41.670685,-4.6884885,5.7795076,-0.3752792,-3.1053941,-1.8093556,-4.490262,-10.862848,-5.374279,0.4446001,-0.24919388,-2.8615515
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-06-02-01-02-11.wav,fearful,274.6871,0.014345664,-347.059,35.301666,-3.6717627,5.223676,1.1759164,-1.8429159,-1.3183398,-2.2012126,-7.6475334,-2.2952163,0.089599885,-2.6971912,-5.398387
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-06-02-02-01-11.wav,fearful,274.2142,0.00891118,-376.92587,31.478582,-7.5880413,2.353726,-2.119217,-4.8010654,-2.3849103,-7.6947203,-11.187696,-5.2602053,-0.7218231,-1.7527385,-5.474951
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-06-02-02-02-11.wav,fearful,270.511,0.011948008,-356.93677,31.756775,-4.9313717,-0.86612123,-4.0893993,-0.24249402,-2.5201569,-6.1909423,-9.634575,-5.65698,0.45603234,-1.574274,-4.032073
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-07-01-01-01-11.wav,disgust,274.25882,0.010901194,-358.48715,52.828518,14.370105,16.647522,3.8157835,4.119871,3.5805857,-0.85951245,-4.742334,-2.787364,5.352346,-1.665013,-2.1375499
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-07-01-01-02-11.wav,disgust,274.98215,0.011029694,-366.31192,51.75752,11.075059,15.878047,5.0532155,1.3402548,4.6929116,-2.3848999,-4.2360535,-2.3817341,3.3319702,-2.287831,-0.8553282
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-07-01-02-01-11.wav,disgust,272.72342,0.00974109,-378.30548,55.628437,15.93584,10.332684,1.3092579,5.2811265,1.406003,-0.35625508,-1.5769454,-3.1490808,4.9200687,-3.1883798,-1.272591
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-07-01-02-02-11.wav,disgust,274.58676,0.009864593,-372.4104,61.076824,18.882254,11.058008,-1.6752414,1.3795123,1.2445524,-1.0642301,-5.352647,-5.2592387,3.159504,-4.616012,-2.7024167
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-07-02-01-01-11.wav,disgust,269.4153,0.010038529,-345.13538,49.60736,10.166953,15.956981,3.0444772,3.2880864,2.7401357,-1.3155879,-6.19855,-1.548468,6.139305,-1.3974383,-0.77952605
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-07-02-01-02-11.wav,disgust,275.83923,0.026928395,-290.06277,55.350933,13.202208,17.651703,6.305883,3.193265,3.9683936,-0.13843592,-5.542519,0.92313814,5.1930957,-3.2098277,-1.3773649
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-07-02-02-01-11.wav,disgust,273.84238,0.015770895,-343.85083,62.752815,17.615187,9.204912,-0.96713257,2.6843429,2.5461097,-3.2495959,-7.7115426,-5.6608324,4.252162,-2.4146402,-2.6051123
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-07-02-02-02-11.wav,disgust,269.5566,0.0144166825,-323.04556,51.25068,11.687241,8.470528,-2.3598151,0.5684823,0.1402685,-3.0615394,-4.995445,-2.0549877,2.4112146,-3.3363037,-4.51213
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-08-01-01-01-11.wav,surprised,268.90646,0.011251953,-388.85956,43.07513,12.611034,8.960177,5.1054883,5.1068177,1.9135548,-0.6272848,-2.748739,-0.7780615,4.6396546,0.65679115,-1.082824
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-08-01-01-02-11.wav,surprised,274.11703,0.007882962,-404.3498,42.773216,9.410659,3.0475028,1.4498415,1.6202265,-1.7737056,-2.0598307,-3.7061095,-3.9624925,0.8342061,-1.8422594,-3.690876
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-08-01-02-01-11.wav,surprised,273.86682,0.010979611,-392.1385,43.749878,9.785762,8.725042,2.7080224,2.3722427,2.5390613,-0.1515264,-6.8316517,-2.8004375,2.5962698,-1.6054271,-1.9694343
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-08-01-02-02-11.wav,surprised,269.00757,0.013484594,-356.60284,46.382706,1.8393474,3.810083,1.7404102,3.4103603,-1.6092477,-8.255815,-12.144377,-2.9855838,2.3333688,-2.5028398,-2.1914854
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-08-02-01-01-11.wav,surprised,264.21606,0.013270459,-367.65878,37.16315,4.403455,7.05369,2.111955,1.399757,-0.84230405,-2.766018,-4.665204,-2.7405658,1.6694633,-0.86141384,-3.3490412
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-08-02-01-02-11.wav,surprised,269.36765,0.011122044,-344.8351,33.842857,3.0997994,4.4678683,-2.282909,0.29113838,-2.0836647,-0.28457105,-7.227493,-3.0466285,1.9970719,-3.0945854,-4.910266
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-08-02-02-01-11.wav,surprised,277.95212,0.016664207,-361.32635,34.955647,4.060511,4.341141,-0.1840908,1.7706296,-2.9272273,-1.7547141,-8.007616,-3.6965456,1.5667385,-2.2632563,-3.8583875
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_11\03-01-08-02-02-02-11.wav,surprised,275.11896,0.009019963,-373.12482,27.213703,5.7287273,5.2820635,-1.4132715,-0.011244351,-3.2591555,-0.8388941,-8.512892,-2.1972985,0.30634543,-4.1034255,-4.739423
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-01-01-01-01-12.wav,neutral,275.08194,0.012558446,-361.44263,59.444565,-0.8251679,10.537366,1.576842,-4.614727,-1.5890802,-9.401205,-10.498348,-4.101,-7.026869,-3.2290945,-8.4293785
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-01-01-01-02-12.wav,neutral,274.7571,0.014574264,-354.70663,56.88593,-1.6032193,11.154811,2.8242805,-3.5391395,-1.640911,-8.267391,-8.80399,-0.1756528,-6.4229403,-4.2073383,-6.4530506
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-01-01-02-01-12.wav,neutral,274.23776,0.017331444,-351.00482,56.908916,0.26627517,7.9691405,6.392704,-4.19134,-6.1261697,-12.711344,-9.554717,0.09056898,-7.365536,-2.7581677,-8.353391
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-01-01-02-02-12.wav,neutral,269.52023,0.016503189,-351.57364,52.397697,5.182033,6.0620675,4.501571,-2.6766372,-2.304492,-11.054176,-4.132285,-0.53851146,-7.702119,-2.739261,-6.7094336
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-02-01-01-01-12.wav,calm,275.66666,0.014443482,-339.44223,57.204895,-0.10956267,7.5657616,2.5300531,-3.9681423,-0.51448405,-7.7355466,-7.097105,-3.993504,-6.7419024,-1.3991694,-8.144148
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-02-01-01-02-12.wav,calm,269.2814,0.011622251,-336.8762,67.22133,-0.6652297,10.251053,3.8163223,-0.8403906,-1.0815355,-10.091792,-5.8991566,-5.5198793,-4.5401816,-0.74547154,-10.560313
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-02-01-02-01-12.wav,calm,269.9212,0.029572131,-324.2753,50.523388,-1.9440018,5.9482145,3.6350853,-5.097415,-5.8727264,-11.157332,-9.334852,-4.9375772,-8.197026,-3.9106116,-10.5041
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-02-01-02-02-12.wav,calm,274.9563,0.014582274,-352.09433,49.916214,-0.53752935,8.571286,3.836176,-4.292376,-5.4182053,-12.033968,-8.105129,-4.4484887,-7.770664,-3.2960186,-11.023536
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-02-02-01-01-12.wav,calm,275.5439,0.017687276,-331.0302,53.166622,-2.8010848,9.117219,1.8398738,-3.5915773,-2.6284096,-7.1930256,-8.545289,-6.655678,-7.156494,-2.3164492,-10.08974
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-02-02-01-02-12.wav,calm,275.6265,0.014181714,-347.04456,62.5142,4.453498,13.417761,6.416046,-2.2323918,0.47557685,-6.4731827,-7.867717,-2.9342415,-5.421879,-1.9575855,-8.412751
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-02-02-02-01-12.wav,calm,274.6146,0.013907176,-360.26846,51.09042,4.091927,4.3267183,2.4415061,-4.402963,-4.2058663,-11.771553,-6.032135,-7.951186,-5.7883353,-1.1209582,-11.894045
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-02-02-02-02-12.wav,calm,269.00165,0.023280146,-329.19446,51.199993,3.1206121,5.3383284,-0.3123461,-4.067892,-4.7268796,-11.051495,-7.5382333,-7.0951138,-9.238577,-1.6992632,-11.5063
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-03-01-01-01-12.wav,happy,269.64566,0.008775316,-383.1979,55.994873,-20.019125,8.427832,-0.63107264,-8.570351,-2.8703656,-12.961958,-6.9538283,-0.16611934,-6.083625,-0.7251291,-9.669363
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-03-01-01-02-12.wav,happy,275.08408,0.016332498,-354.75226,60.42351,-13.750033,7.8421745,2.7630074,-7.9299407,-1.3145996,-10.243343,-7.6359835,1.0910115,-4.6063557,1.696973,-7.441523
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-03-01-02-01-12.wav,happy,269.11786,0.01424629,-342.9598,43.79759,-12.722207,5.9913096,-1.1365411,-10.649233,-7.511236,-17.914772,-9.981129,-5.324189,-9.051733,-1.3714684,-14.072687
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-03-01-02-02-12.wav,happy,274.5795,0.014382526,-359.75317,51.595753,-15.158974,6.4923773,1.2782515,-12.916121,-7.077921,-17.38728,-9.623816,-2.3196084,-9.303375,-0.42417225,-11.099978
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-01-01-12.wav,happy,269.67545,0.0073294537,-399.12363,36.757656,-21.166637,2.7753022,-1.0857029,-11.61751,-1.3894688,-5.0196247,-5.9132195,3.4223754,-3.7417026,2.3261852,-4.70275
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-01-02-12.wav,happy,269.80798,0.0078663975,-391.83676,36.790016,-18.734747,4.602373,1.1856496,-10.667963,-1.325265,-4.0673485,-6.2528553,3.817379,-4.2787232,3.1312256,-4.3182607
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-02-01-12.wav,happy,269.69952,0.007106287,-403.18228,40.883186,-18.864498,3.3142931,-1.2485756,-11.074563,-6.116152,-12.7592125,-9.952272,1.0036759,-10.069662,-2.3698452,-8.548222
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-02-02-12.wav,happy,274.64648,0.009410833,-384.60138,29.992506,-30.15968,-6.8682866,-4.911931,-18.733946,-8.147643,-12.083958,-12.618268,0.47690982,-10.523126,-1.4886173,-5.7513328
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-01-01-12.wav,sad,273.78378,0.0088933585,-386.27924,56.969315,-10.088537,5.268782,1.0130801,-7.0290112,-5.5931063,-11.84484,-10.423995,-2.4507244,-6.3430343,-1.9124818,-6.9459267
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-01-02-12.wav,sad,275.13074,0.009192543,-365.15936,63.116604,-6.806927,8.738794,3.764441,-6.5474663,-5.545719,-16.580687,-10.024294,1.0530567,-7.759459,-1.1732848,-7.933704
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-02-01-12.wav,sad,274.85104,0.01892888,-331.8978,40.363018,1.8452824,5.839366,3.2915359,0.20034224,-0.5171049,-12.332884,-5.105213,-2.7112622,-4.2979817,1.810096,-7.6492114
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-02-02-12.wav,sad,274.3213,0.01911445,-337.73264,49.771904,-5.7987494,5.4171224,1.3148276,-5.4318404,-4.9282703,-17.327337,-9.391617,-4.0331626,-9.023095,-0.5970675,-9.270239
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-01-01-12.wav,sad,279.67743,0.011868605,-372.56308,45.47058,-17.033861,2.0153372,-4.9191885,-13.458518,-6.9823256,-10.990639,-12.988942,2.9002502,-6.611744,-0.21019521,-2.2348967
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-01-02-12.wav,sad,275.0883,0.013619446,-363.67517,39.538204,-27.377104,-6.784223,-8.2251,-17.434528,-10.187456,-16.875877,-12.71745,3.8464303,-10.299472,-1.7904912,-6.1946735
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-02-01-12.wav,sad,268.7108,0.011400177,-381.14676,33.926033,-22.23791,-5.4596853,-7.1752424,-14.074402,-11.473903,-13.804053,-15.267828,1.3208841,-9.375711,-4.053763,-4.6326385
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-02-02-12.wav,sad,270.01358,0.018963754,-349.30933,30.198483,-20.86598,-8.209587,-6.4064984,-17.401333,-10.431372,-11.564171,-14.525407,2.7704532,-8.553334,-1.9963431,-4.1440935
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-01-01-12.wav,angry,268.3671,0.008596979,-362.7233,51.937828,-2.519622,9.60283,-2.1156456,-3.0279348,1.9232851,-6.2975683,-6.271194,-1.1393784,-4.0723076,-1.4311135,-4.1808896
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-01-02-12.wav,angry,270.30118,0.009446676,-366.722,55.93935,-6.190392,13.128688,0.57151955,-4.69998,0.24695623,-6.9476285,-7.8363543,-1.4764041,-2.7383642,-1.3846982,-4.5775695
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-02-01-12.wav,angry,275.04486,0.015554626,-344.73825,48.001663,3.5852764,5.1417203,3.4843974,-4.7119536,-4.278293,-12.474042,-6.9372253,-2.7589874,-9.204908,-1.6883519,-9.161549
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-02-02-12.wav,angry,274.62024,0.011867047,-353.3575,42.473328,-4.18479,4.2538695,-0.23761328,-7.5374546,-4.8177333,-14.514141,-7.3478293,-2.3186724,-8.709981,-2.100843,-8.516633
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-01-01-12.wav,angry,274.6406,0.0060993386,-392.27225,43.33409,-8.309649,0.98319864,-2.0099156,-6.9530325,1.882913,-3.9215157,-6.6211514,0.89384896,-4.4944973,-0.07714217,-3.2789524
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-01-02-12.wav,angry,269.4907,0.011646005,-353.84253,33.79635,-19.069403,-7.4359,-5.4643073,-9.217491,-0.117511675,-5.029571,-7.630672,-0.61277974,-6.3920493,-2.0830688,-4.7420278
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-02-01-12.wav,angry,273.97302,0.005092005,-408.1451,43.29846,-7.5169735,0.23358862,-0.69044876,-7.986097,0.5779359,-8.719796,-9.133944,-0.39005083,-7.812253,0.29161155,-4.806031
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-02-02-12.wav,angry,268.8335,0.012236997,-362.88553,39.603806,-13.515815,-9.879001,-3.4780254,-8.527061,-1.6732545,-6.341047,-9.218747,2.7930686,-3.6186285,-3.3509617,-4.8187375
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-01-01-12.wav,fearful,274.7878,0.009720831,-346.58194,48.37496,-7.8310347,7.8147063,0.35336968,-5.428473,-7.5822372,-12.316803,-2.4015117,0.39100227,-5.7388377,0.063039556,-3.3066888
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-01-02-12.wav,fearful,275.3604,0.00845207,-354.07083,44.800014,-11.284498,8.053019,0.90439427,-5.857558,-6.237837,-12.754828,-4.792284,2.863585,-6.6326923,-2.4588597,-3.5995884
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-02-01-12.wav,fearful,275.44193,0.010457136,-352.4297,41.67075,-11.4878025,5.60616,-2.8461537,-8.982857,-9.237435,-19.708868,-5.1587977,-1.8328847,-9.820091,-3.2241788,-9.309408
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-02-02-12.wav,fearful,270.29544,0.011750511,-355.70255,40.582848,-9.763788,3.8113377,-1.9046003,-9.758202,-10.511857,-16.713999,-5.1901035,-0.7005072,-10.294978,-3.5800889,-7.4427633
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-01-01-12.wav,fearful,269.4466,0.0075500584,-387.3547,33.842625,-20.775934,-2.6623292,-2.2210536,-10.2988615,-5.4131966,-10.489646,-8.067304,7.723738,-6.674224,-3.4179757,-3.0558088
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-01-02-12.wav,fearful,275.3571,0.016519051,-337.8956,26.58631,-26.117756,-9.072756,-6.1439123,-11.126051,-6.648585,-12.683912,-11.946978,1.5870821,-5.810934,0.6379327,4.6858735
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-02-01-12.wav,fearful,269.19257,0.008061257,-378.01163,29.446138,-19.657452,-9.834447,-7.508038,-12.304816,-11.077903,-18.288445,-11.510533,-1.6115545,-9.514784,-1.5330502,0.6241677
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-02-02-12.wav,fearful,274.27963,0.0052834223,-405.54678,27.252974,-26.342134,-8.608082,-7.374762,-10.315631,-7.6952543,-14.099066,-14.594152,0.43137613,-8.628235,-0.6440297,4.5569577
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-01-01-12.wav,disgust,274.4912,0.0065055336,-368.42615,52.6915,-7.3642807,12.544437,1.1422224,-3.7238367,-6.489255,-13.312788,-1.1279392,1.4672344,-8.967386,0.58951116,-5.412179
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-01-02-12.wav,disgust,275.1306,0.008317857,-363.34595,69.743355,-11.498702,16.442074,0.3743016,-3.5117576,-4.1821675,-16.313976,-8.02979,0.7404313,-9.113893,0.44925937,-7.413367
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-02-01-12.wav,disgust,269.64648,0.007556968,-385.5722,53.714294,-4.865077,3.716919,0.3239256,-4.1076612,-8.438688,-16.034115,-4.724164,-1.0292611,-8.0467205,-3.297633,-8.686862
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-02-02-12.wav,disgust,274.77002,0.014742793,-334.20145,56.503166,0.2206252,4.618835,0.45976058,-2.8231888,-5.3426104,-13.317151,-1.6726726,0.1790391,-6.3845296,-0.23012419,-9.834822
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-01-01-12.wav,disgust,274.35107,0.016198048,-313.59473,51.066383,-14.780151,8.206827,-0.94260174,-7.1936007,-10.5666275,-13.141657,-3.1538615,3.0340044,-9.774207,-3.5367303,-4.831952
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-01-02-12.wav,disgust,269.5042,0.0170582,-320.41833,50.85848,-20.525364,-3.6083035,-9.386665,-9.762218,-8.020327,-20.655445,-9.601514,0.7885386,-12.536702,-3.4497302,-10.612611
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-02-01-12.wav,disgust,268.73596,0.017142126,-326.32468,39.64277,-11.139097,2.25801,-2.5050058,-12.405594,-11.31503,-17.174082,-1.608999,1.8580763,-12.954046,-1.3442729,-7.284284
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-02-02-12.wav,disgust,270.28064,0.008266344,-376.42752,39.217724,-10.682053,-1.96313,-2.3002646,-8.997864,-6.9477205,-15.154998,-11.542881,0.07171427,-12.584118,-0.47300312,-10.839875
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-01-01-12.wav,surprised,270.09528,0.008030971,-387.17612,54.10564,-9.283291,4.9694324,0.14891163,-8.591712,-5.578767,-12.964479,-6.362871,-1.5041764,-10.190437,-2.6065047,-7.735828
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-01-02-12.wav,surprised,274.84933,0.0121711735,-356.7755,51.636086,-4.1012564,6.482227,2.929209,-3.4959595,-3.177158,-6.944543,-6.5674706,2.3084168,-6.131372,-0.7727267,-4.85649
