emotion,temporal_emotion,stress_level,cognitive_state,cognitive_confidence,fusion_confidence,blink_count,video_quality,audio_emotion,audio_confidence,audio_stress,audio_stress_confidence,speech_intensity,audio_quality,response_latency,pause_ratio,speech_rate,voiced_ratio,mean_pause,emotion_agreement,fused_stress,fused_stress_score,fusion_score,cognitive_load,deception_risk,risk_score,risk_level,risk_breakdown,temporal_state,modality_weights,quality_warning,fused_emotion,timestamp
neutral,disgust,LOW,Stable emotional condition,0.84,0.312,13,0.459,fear,0.28,MEDIUM,0.4467,0.0483,0.673,0.0,0.0402,2.3504,0.9598,0.02,False,LOW,0.198,21.4,LOW,LOW,29.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.703, 'audio': 0.297}",False,neutral,2026-07-08 20:35:54
neutral,disgust,LOW,Stable emotional condition,0.84,0.312,13,0.459,fear,0.28,MEDIUM,0.4467,0.0483,0.673,0.0,0.0402,2.3504,0.9598,0.02,False,LOW,0.198,21.5,LOW,LOW,26.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.703, 'audio': 0.297}",False,neutral,2026-07-08 20:35:54
neutral,disgust,LOW,Stable emotional condition,0.67,0.283,13,0.465,fear,0.28,MEDIUM,0.4467,0.0483,0.673,0.0,0.0402,2.3504,0.9598,0.02,False,LOW,0.196,21.5,LOW,LOW,24.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.682, 'audio': 0.318}",False,neutral,2026-07-08 20:35:55
neutral,disgust,LOW,Stable emotional condition,0.77,0.279,13,0.458,fear,0.28,MEDIUM,0.4467,0.0483,0.673,0.0,0.0402,2.3504,0.9598,0.02,False,LOW,0.198,21.5,LOW,LOW,23.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.679, 'audio': 0.321}",False,neutral,2026-07-08 20:35:55
fear,disgust,MEDIUM,Negative emotional state,0.55,0.315,14,0.46,fear,0.26666666666666666,MEDIUM,0.46,0.0341,0.613,0.0,0.0251,1.0073,0.9749,0.0374,True,MEDIUM,0.5,48.9,MEDIUM,MEDIUM,29.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.62, 'audio': 0.38}",False,fear,2026-07-08 20:35:57
fear,disgust,MEDIUM,Negative emotional state,0.55,0.316,14,0.463,fear,0.26666666666666666,MEDIUM,0.46,0.0341,0.613,0.0,0.0251,1.0073,0.9749,0.0374,True,MEDIUM,0.5,48.8,MEDIUM,MEDIUM,33.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.622, 'audio': 0.378}",False,fear,2026-07-08 20:35:57
sad,disgust,MEDIUM,Stable emotional condition,0.55,0.163,14,0.465,fear,0.26666666666666666,MEDIUM,0.46,0.0341,0.613,0.0,0.0251,1.0073,0.9749,0.0374,False,MEDIUM,0.5,48.8,MEDIUM,LOW,36.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.587, 'audio': 0.413}",False,sad,2026-07-08 20:35:58
sad,disgust,MEDIUM,Stable emotional condition,0.61,0.16,14,0.457,fear,0.26666666666666666,MEDIUM,0.46,0.0341,0.613,0.0,0.0251,1.0073,0.9749,0.0374,False,MEDIUM,0.5,48.8,MEDIUM,LOW,37.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.583, 'audio': 0.417}",False,sad,2026-07-08 20:35:58
fear,surprised,MEDIUM,Negative emotional state,0.63,0.386,14,0.453,fear,0.26666666666666666,MEDIUM,0.46,0.0341,0.613,0.0,0.0251,1.0073,0.9749,0.0374,True,MEDIUM,0.5,48.8,MEDIUM,MEDIUM,38.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.714, 'audio': 0.286}",False,fear,2026-07-08 20:35:59
fear,surprised,MEDIUM,Negative emotional state,0.71,0.39,14,0.463,fear,0.26666666666666666,MEDIUM,0.46,0.0341,0.613,0.0,0.0251,1.0073,0.9749,0.0374,True,MEDIUM,0.5,48.8,MEDIUM,MEDIUM,38.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.718, 'audio': 0.282}",False,fear,2026-07-08 20:35:59
neutral,surprised,LOW,Stable emotional condition,0.83,0.327,14,0.477,fear,0.26666666666666666,MEDIUM,0.46,0.0341,0.613,0.0,0.0251,1.0073,0.9749,0.0374,False,LOW,0.186,21.7,LOW,LOW,32.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.741, 'audio': 0.259}",False,neutral,2026-07-08 20:36:00
neutral,surprised,LOW,Stable emotional condition,0.58,0.335,15,0.489,fear,0.26666666666666666,MEDIUM,0.46,0.0341,0.613,0.0,0.0251,1.0073,0.9749,0.0374,False,LOW,0.183,22.1,LOW,LOW,28.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.746, 'audio': 0.254}",False,neutral,2026-07-08 20:36:01
neutral,surprised,LOW,Stable emotional condition,0.74,0.352,15,0.513,fear,0.26666666666666666,MEDIUM,0.46,0.0341,0.613,0.0,0.0251,1.0073,0.9749,0.0374,False,LOW,0.177,22.1,LOW,LOW,25.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.755, 'audio': 0.245}",False,neutral,2026-07-08 20:36:01
neutral,neutral,LOW,Stable emotional condition,0.73,0.334,15,0.487,fear,0.26666666666666666,MEDIUM,0.46,0.0341,0.613,0.0,0.0251,1.0073,0.9749,0.0374,False,LOW,0.183,22.2,LOW,LOW,24.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.745, 'audio': 0.255}",False,neutral,2026-07-08 20:36:02
happy,neutral,LOW,Stable emotional condition,0.65,0.371,15,0.53,fear,0.27666666666666667,MEDIUM,0.4767,0.035,0.618,0.0,0.005,0.6715,0.995,0.015,False,LOW,0.179,19.2,LOW,LOW,23.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.756, 'audio': 0.244}",False,happy,2026-07-08 20:36:03
happy,neutral,LOW,Stable emotional condition,0.72,0.346,15,0.495,fear,0.27666666666666667,MEDIUM,0.4767,0.035,0.618,0.0,0.005,0.6715,0.995,0.015,False,LOW,0.187,19.2,LOW,LOW,23.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.743, 'audio': 0.257}",False,happy,2026-07-08 20:36:04
fear,neutral,MEDIUM,Negative emotional state,0.54,0.337,15,0.474,fear,0.27666666666666667,MEDIUM,0.4767,0.035,0.618,0.0,0.005,0.6715,0.995,0.015,True,MEDIUM,0.5,49.2,MEDIUM,MEDIUM,30.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.64, 'audio': 0.36}",False,fear,2026-07-08 20:36:04
fear,neutral,MEDIUM,Negative emotional state,0.61,0.337,15,0.474,fear,0.27666666666666667,MEDIUM,0.4767,0.035,0.618,0.0,0.005,0.6715,0.995,0.015,True,MEDIUM,0.5,49.2,MEDIUM,MEDIUM,34.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.64, 'audio': 0.36}",False,fear,2026-07-08 20:36:05
neutral,neutral,LOW,Stable emotional condition,0.73,0.292,15,0.463,fear,0.27666666666666667,MEDIUM,0.4767,0.035,0.618,0.0,0.005,0.6715,0.995,0.015,False,LOW,0.194,22.2,LOW,LOW,29.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.709, 'audio': 0.291}",False,neutral,2026-07-08 20:36:06
neutral,neutral,LOW,Stable emotional condition,0.73,0.293,15,0.465,fear,0.27666666666666667,MEDIUM,0.4767,0.035,0.618,0.0,0.005,0.6715,0.995,0.015,False,LOW,0.194,22.2,LOW,LOW,26.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.71, 'audio': 0.29}",False,neutral,2026-07-08 20:36:06
sad,neutral,MEDIUM,Stable emotional condition,0.62,0.182,15,0.464,fear,0.27666666666666667,MEDIUM,0.4767,0.035,0.618,0.0,0.005,0.6715,0.995,0.015,False,MEDIUM,0.5,49.1,MEDIUM,LOW,32.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.603, 'audio': 0.397}",False,sad,2026-07-08 20:36:07
sad,neutral,MEDIUM,Stable emotional condition,0.62,0.182,15,0.465,fear,0.27666666666666667,MEDIUM,0.4767,0.035,0.618,0.0,0.005,0.6715,0.995,0.015,False,MEDIUM,0.5,49.1,MEDIUM,LOW,35.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.604, 'audio': 0.396}",False,sad,2026-07-08 20:36:07
neutral,neutral,LOW,Stable emotional condition,0.76,0.316,15,0.465,fear,0.27666666666666667,MEDIUM,0.4767,0.035,0.618,0.0,0.005,0.6715,0.995,0.015,False,LOW,0.194,22.0,LOW,LOW,30.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.5}",FLUCTUATING,"{'visual': 0.725, 'audio': 0.275}",False,neutral,2026-07-08 20:36:08
neutral,neutral,LOW,Stable emotional condition,0.68,0.31,15,0.457,fear,0.27666666666666667,MEDIUM,0.4767,0.035,0.618,0.0,0.005,0.6715,0.995,0.015,False,LOW,0.196,22.0,LOW,LOW,27.4,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.5}",FLUCTUATING,"{'visual': 0.722, 'audio': 0.278}",False,neutral,2026-07-08 20:36:08
sad,neutral,LOW,Stable emotional condition,0.77,0.282,15,0.457,fear,0.2633333333333333,MEDIUM,0.4367,0.0348,0.616,0.0,0.0503,2.0146,0.9497,0.0299,False,LOW,0.185,34.0,LOW,LOW,25.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.5}",FLUCTUATING,"{'visual': 0.713, 'audio': 0.287}",False,sad,2026-07-08 20:36:10
sad,neutral,LOW,Stable emotional condition,0.76,0.293,15,0.476,fear,0.2633333333333333,MEDIUM,0.4367,0.0348,0.616,0.0,0.0503,2.0146,0.9497,0.0299,False,LOW,0.181,34.1,LOW,LOW,24.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.721, 'audio': 0.279}",False,sad,2026-07-08 20:36:10
neutral,calm,LOW,Stable emotional condition,0.74,0.339,15,0.484,fear,0.2633333333333333,MEDIUM,0.4367,0.0348,0.616,0.0,0.0503,2.0146,0.9497,0.0299,False,LOW,0.179,22.1,LOW,LOW,24.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.749, 'audio': 0.251}",False,neutral,2026-07-08 20:36:11
neutral,calm,LOW,Stable emotional condition,0.74,0.328,15,0.468,fear,0.2633333333333333,MEDIUM,0.4367,0.0348,0.616,0.0,0.0503,2.0146,0.9497,0.0299,False,LOW,0.182,22.1,LOW,LOW,23.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.6}",STABLE,"{'visual': 0.743, 'audio': 0.257}",False,neutral,2026-07-08 20:36:11
neutral,neutral,LOW,Stable emotional condition,0.74,0.24,15,0.463,fear,0.2633333333333333,MEDIUM,0.4367,0.0348,0.616,0.0,0.0503,2.0146,0.9497,0.0299,False,LOW,0.184,22.1,LOW,LOW,23.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.6}",STABLE,"{'visual': 0.679, 'audio': 0.321}",False,neutral,2026-07-08 20:36:12
neutral,neutral,LOW,Stable emotional condition,0.74,0.24,15,0.463,fear,0.2633333333333333,MEDIUM,0.4367,0.0348,0.616,0.0,0.0503,2.0146,0.9497,0.0299,False,LOW,0.184,22.1,LOW,LOW,22.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.6}",STABLE,"{'visual': 0.679, 'audio': 0.321}",False,neutral,2026-07-08 20:36:12
neutral,neutral,LOW,Stable emotional condition,0.74,0.198,15,0.457,fear,0.2633333333333333,MEDIUM,0.4367,0.0348,0.616,0.0,0.0503,2.0146,0.9497,0.0299,False,LOW,0.185,22.1,LOW,LOW,22.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.6}",STABLE,"{'visual': 0.636, 'audio': 0.364}",False,neutral,2026-07-08 20:36:13
neutral,neutral,LOW,Stable emotional condition,0.74,0.201,15,0.462,fear,0.2633333333333333,MEDIUM,0.4367,0.0348,0.616,0.0,0.0503,2.0146,0.9497,0.0299,False,LOW,0.184,22.1,LOW,LOW,22.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.6}",STABLE,"{'visual': 0.638, 'audio': 0.362}",False,neutral,2026-07-08 20:36:14
neutral,neutral,LOW,Stable emotional condition,0.76,0.244,15,0.458,fear,0.2633333333333333,MEDIUM,0.4367,0.0348,0.616,0.0,0.0503,2.0146,0.9497,0.0299,False,LOW,0.185,22.0,LOW,LOW,22.4,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.5}",STABLE,"{'visual': 0.682, 'audio': 0.318}",False,neutral,2026-07-08 20:36:14
neutral,neutral,LOW,Stable emotional condition,0.74,0.255,15,0.479,fear,0.2633333333333333,MEDIUM,0.4367,0.0348,0.616,0.0,0.0503,2.0146,0.9497,0.0299,False,LOW,0.18,22.1,LOW,LOW,22.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.6}",STABLE,"{'visual': 0.692, 'audio': 0.308}",False,neutral,2026-07-08 20:36:15
fear,neutral,LOW,Negative emotional state,0.73,0.424,15,0.483,fear,0.27666666666666667,MEDIUM,0.4667,0.0343,0.614,0.0,0.0402,1.6788,0.9598,0.0299,True,LOW,0.186,34.2,LOW,LOW,22.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.738, 'audio': 0.262}",False,fear,2026-07-08 20:36:16
fear,neutral,LOW,Negative emotional state,0.72,0.413,15,0.46,fear,0.27666666666666667,MEDIUM,0.4667,0.0343,0.614,0.0,0.0402,1.6788,0.9598,0.0299,True,LOW,0.192,34.2,LOW,LOW,22.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",STABLE,"{'visual': 0.728, 'audio': 0.272}",False,fear,2026-07-08 20:36:17
neutral,neutral,LOW,Stable emotional condition,0.72,0.286,15,0.469,fear,0.27666666666666667,MEDIUM,0.4667,0.0343,0.614,0.0,0.0402,1.6788,0.9598,0.0299,False,LOW,0.19,22.3,LOW,LOW,22.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",STABLE,"{'visual': 0.706, 'audio': 0.294}",False,neutral,2026-07-08 20:36:17
neutral,neutral,LOW,Stable emotional condition,0.72,0.289,15,0.475,fear,0.27666666666666667,MEDIUM,0.4667,0.0343,0.614,0.0,0.0402,1.6788,0.9598,0.0299,False,LOW,0.188,22.2,LOW,LOW,22.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",STABLE,"{'visual': 0.709, 'audio': 0.291}",False,neutral,2026-07-08 20:36:18
neutral,neutral,LOW,Stable emotional condition,0.73,0.32,15,0.472,fear,0.27666666666666667,MEDIUM,0.4667,0.0343,0.614,0.0,0.0402,1.6788,0.9598,0.0299,False,LOW,0.189,22.2,LOW,LOW,22.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",STABLE,"{'visual': 0.729, 'audio': 0.271}",False,neutral,2026-07-08 20:36:19
neutral,neutral,LOW,Stable emotional condition,0.72,0.331,15,0.488,fear,0.27666666666666667,MEDIUM,0.4667,0.0343,0.614,0.0,0.0402,1.6788,0.9598,0.0299,False,LOW,0.185,22.3,LOW,LOW,21.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",STABLE,"{'visual': 0.736, 'audio': 0.264}",False,neutral,2026-07-08 20:36:19
fear,neutral,LOW,Negative emotional state,0.72,0.419,15,0.483,fear,0.27666666666666667,MEDIUM,0.4667,0.0343,0.614,0.0,0.0402,1.6788,0.9598,0.0299,True,LOW,0.186,34.3,LOW,LOW,21.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.8}",STABLE,"{'visual': 0.734, 'audio': 0.266}",False,fear,2026-07-08 20:36:20
fear,neutral,LOW,Negative emotional state,0.72,0.408,15,0.459,fear,0.27666666666666667,MEDIUM,0.4667,0.0343,0.614,0.0,0.0402,1.6788,0.9598,0.0299,True,LOW,0.192,34.3,LOW,LOW,21.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.8}",STABLE,"{'visual': 0.724, 'audio': 0.276}",False,fear,2026-07-08 20:36:20
neutral,neutral,LOW,Stable emotional condition,0.72,0.16,15,0.477,fear,0.27666666666666667,MEDIUM,0.4667,0.0343,0.614,0.0,0.0402,1.6788,0.9598,0.0299,False,LOW,0.188,22.4,LOW,LOW,22.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.9}",STABLE,"{'visual': 0.574, 'audio': 0.426}",False,neutral,2026-07-08 20:36:21
neutral,neutral,LOW,Stable emotional condition,0.72,0.157,15,0.467,fear,0.27666666666666667,MEDIUM,0.4667,0.0343,0.614,0.0,0.0402,1.6788,0.9598,0.0299,False,LOW,0.19,22.2,LOW,LOW,22.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",STABLE,"{'visual': 0.569, 'audio': 0.431}",False,neutral,2026-07-08 20:36:21
fear,neutral,LOW,Negative emotional state,0.57,0.365,15,0.471,fear,0.25333333333333335,MEDIUM,0.4267,0.0366,0.625,0.0,0.0452,1.3431,0.9548,0.0449,True,LOW,0.181,34.2,LOW,LOW,22.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",STABLE,"{'visual': 0.701, 'audio': 0.299}",False,fear,2026-07-08 20:36:23
fear,neutral,LOW,Negative emotional state,0.73,0.364,15,0.469,fear,0.25333333333333335,MEDIUM,0.4267,0.0366,0.625,0.0,0.0452,1.3431,0.9548,0.0449,True,LOW,0.181,34.2,LOW,LOW,22.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",STABLE,"{'visual': 0.701, 'audio': 0.299}",False,fear,2026-07-08 20:36:23
fear,neutral,LOW,Negative emotional state,0.72,0.409,15,0.484,fear,0.25333333333333335,MEDIUM,0.4267,0.0366,0.625,0.0,0.0452,1.3431,0.9548,0.0449,True,LOW,0.178,34.3,LOW,LOW,22.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.8}",STABLE,"{'visual': 0.744, 'audio': 0.256}",False,fear,2026-07-08 20:36:24
fear,neutral,LOW,Negative emotional state,0.72,0.407,15,0.479,fear,0.25333333333333335,MEDIUM,0.4267,0.0366,0.625,0.0,0.0452,1.3431,0.9548,0.0449,True,LOW,0.179,34.3,LOW,LOW,21.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",STABLE,"{'visual': 0.742, 'audio': 0.258}",False,fear,2026-07-08 20:36:24
neutral,neutral,LOW,Stable emotional condition,0.72,0.322,15,0.46,fear,0.25333333333333335,MEDIUM,0.4267,0.0366,0.625,0.0,0.0452,1.3431,0.9548,0.0449,False,LOW,0.183,22.3,LOW,LOW,21.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.8}",STABLE,"{'visual': 0.744, 'audio': 0.256}",False,neutral,2026-07-08 20:36:25
neutral,calm,LOW,Stable emotional condition,0.62,0.331,15,0.473,fear,0.25333333333333335,MEDIUM,0.4267,0.0366,0.625,0.0,0.0452,1.3431,0.9548,0.0449,False,LOW,0.18,22.3,LOW,LOW,21.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",STABLE,"{'visual': 0.749, 'audio': 0.251}",False,neutral,2026-07-08 20:36:26
fear,calm,LOW,Negative emotional state,0.72,0.301,15,0.477,fear,0.25333333333333335,MEDIUM,0.4267,0.0366,0.625,0.0,0.0452,1.3431,0.9548,0.0449,True,LOW,0.179,34.3,LOW,LOW,21.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.8}",STABLE,"{'visual': 0.606, 'audio': 0.394}",False,fear,2026-07-08 20:36:26
fear,calm,LOW,Negative emotional state,0.72,0.303,15,0.485,fear,0.25333333333333335,MEDIUM,0.4267,0.0366,0.625,0.0,0.0452,1.3431,0.9548,0.0449,True,LOW,0.177,34.3,LOW,LOW,21.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",STABLE,"{'visual': 0.61, 'audio': 0.39}",False,fear,2026-07-08 20:36:27
neutral,calm,LOW,Stable emotional condition,0.72,0.317,15,0.477,fear,0.25333333333333335,MEDIUM,0.4267,0.0366,0.625,0.0,0.0452,1.3431,0.9548,0.0449,False,LOW,0.179,22.3,LOW,LOW,21.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.8}",STABLE,"{'visual': 0.741, 'audio': 0.259}",False,neutral,2026-07-08 20:36:28
neutral,calm,LOW,Stable emotional condition,0.72,0.315,15,0.473,fear,0.25333333333333335,MEDIUM,0.4267,0.0366,0.625,0.0,0.0452,1.3431,0.9548,0.0449,False,LOW,0.18,22.3,LOW,LOW,21.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",STABLE,"{'visual': 0.739, 'audio': 0.261}",False,neutral,2026-07-08 20:36:28
happy,calm,LOW,Stable emotional condition,0.72,0.326,15,0.471,fear,0.2866666666666667,MEDIUM,0.3967,0.041,0.645,0.0,0.0704,2.0146,0.9296,0.0419,False,LOW,0.176,19.3,LOW,LOW,21.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,"{'visual': 0.716, 'audio': 0.284}",False,happy,2026-07-08 20:36:29
happy,calm,LOW,Stable emotional condition,0.72,0.337,15,0.487,fear,0.2866666666666667,MEDIUM,0.3967,0.041,0.645,0.0,0.0704,2.0146,0.9296,0.0419,False,LOW,0.172,19.3,LOW,LOW,21.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,"{'visual': 0.723, 'audio': 0.277}",False,happy,2026-07-08 20:36:30
neutral,calm,LOW,Stable emotional condition,0.72,0.216,15,0.483,fear,0.2866666666666667,MEDIUM,0.3967,0.041,0.645,0.0,0.0704,2.0146,0.9296,0.0419,False,LOW,0.173,22.3,LOW,LOW,21.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,"{'visual': 0.626, 'audio': 0.374}",False,neutral,2026-07-08 20:36:31
